gene_id	trans_id	gene_name	transcript_name	gene_type	transcript_type
ENSG00000189223.15	ENST00000617509.4	PAX8-AS1	PAX8-AS1-216	lncRNA	lncRNA
ENSG00000189223.15	ENST00000422956.6	PAX8-AS1	PAX8-AS1-202	lncRNA	lncRNA
ENSG00000189223.15	ENST00000333145.9	PAX8-AS1	PAX8-AS1-201	lncRNA	lncRNA
ENSG00000189223.15	ENST00000665717.1	PAX8-AS1	PAX8-AS1-228	lncRNA	lncRNA
ENSG00000189223.15	ENST00000436293.6	PAX8-AS1	PAX8-AS1-203	lncRNA	lncRNA
ENSG00000189223.15	ENST00000609210.5	PAX8-AS1	PAX8-AS1-212	lncRNA	lncRNA
ENSG00000125618.18	ENST00000263335.11	PAX8	PAX8-202	protein_coding	protein_coding
ENSG00000125618.18	ENST00000348715.9	PAX8	PAX8-203	protein_coding	protein_coding
ENSG00000125618.18	ENST00000397647.7	PAX8	PAX8-204	protein_coding	protein_coding
ENSG00000125618.18	ENST00000263334.9	PAX8	PAX8-201	protein_coding	protein_coding
ENSG00000125618.18	ENST00000429538.8	PAX8	PAX8-205	protein_coding	protein_coding
ENSG00000125618.18	ENST00000681162.1	PAX8	PAX8-214	protein_coding	protein_coding
ENSG00000125618.18	ENST00000468980.4	PAX8	PAX8-208	protein_coding	protein_coding
ENSG00000125618.18	ENST00000497038.6	PAX8	PAX8-211	protein_coding	protein_coding
ENSG00000234997.3	ENST00000690999.1	LINC02966	LINC02966-204	lncRNA	lncRNA
ENSG00000234997.3	ENST00000700925.1	LINC02966	LINC02966-206	lncRNA	lncRNA
ENSG00000234997.3	ENST00000653674.1	LINC02966	LINC02966-202	lncRNA	lncRNA
ENSG00000289035.1	ENST00000691558.1	ENSG00000289035	ENST00000691558	lncRNA	lncRNA
ENSG00000272563.1	ENST00000608834.1	ENSG00000272563	ENST00000608834	lncRNA	lncRNA
ENSG00000136682.16	ENST00000259199.9	ZNG1B	ZNG1B-201	protein_coding	protein_coding
ENSG00000136682.16	ENST00000416503.6	ZNG1B	ZNG1B-203	protein_coding	protein_coding
ENSG00000136682.16	ENST00000358604.7	ZNG1B	ZNG1B-202	protein_coding	nonsense_mediated_decay
ENSG00000136682.16	ENST00000456188.5	ZNG1B	ZNG1B-204	protein_coding	nonsense_mediated_decay
ENSG00000184492.7	ENST00000306507.7	FOXD4L1	FOXD4L1-201	protein_coding	protein_coding
ENSG00000234148.3	ENST00000671438.1	LINC01961	LINC01961-203	lncRNA	lncRNA
ENSG00000234148.3	ENST00000668674.1	LINC01961	LINC01961-202	lncRNA	lncRNA
ENSG00000231943.11	ENST00000652488.1	PGM5P4-AS1	PGM5P4-AS1-205	lncRNA	lncRNA
ENSG00000231943.11	ENST00000416105.3	PGM5P4-AS1	PGM5P4-AS1-201	lncRNA	lncRNA
ENSG00000231943.11	ENST00000686399.1	PGM5P4-AS1	PGM5P4-AS1-208	lncRNA	lncRNA
ENSG00000226516.7	ENST00000446648.6	FAM138B	FAM138B-202	lncRNA	lncRNA
ENSG00000287165.1	ENST00000666960.1	ENSG00000287165	ENST00000666960	lncRNA	lncRNA
ENSG00000291134.1	ENST00000702783.1	WASH2P	WASH2P-213	lncRNA	lncRNA
ENSG00000293106.1	ENST00000416673.6	ENSG00000293106	ENST00000416673	lncRNA	lncRNA
ENSG00000144134.19	ENST00000393167.7	RABL2A	RABL2A-204	protein_coding	protein_coding
ENSG00000144134.19	ENST00000409842.5	RABL2A	RABL2A-206	protein_coding	protein_coding
ENSG00000144134.19	ENST00000393165.7	RABL2A	RABL2A-202	protein_coding	protein_coding
ENSG00000144134.19	ENST00000450954.5	RABL2A	RABL2A-209	protein_coding	nonsense_mediated_decay
ENSG00000144134.19	ENST00000683472.1	RABL2A	RABL2A-219	protein_coding	protein_coding
ENSG00000144134.19	ENST00000452831.5	RABL2A	RABL2A-210	protein_coding	nonsense_mediated_decay
ENSG00000144134.19	ENST00000393166.7	RABL2A	RABL2A-203	protein_coding	protein_coding
ENSG00000144134.19	ENST00000409875.5	RABL2A	RABL2A-207	protein_coding	protein_coding
ENSG00000144134.19	ENST00000376439.3	RABL2A	RABL2A-201	protein_coding	protein_coding
ENSG00000233479.1	ENST00000439382.1	ENSG00000233479	ENST00000439382	lncRNA	lncRNA
ENSG00000227359.1	ENST00000424612.1	LINC02936	LINC02936-201	lncRNA	lncRNA
ENSG00000115084.15	ENST00000245680.7	SLC35F5	SLC35F5-201	protein_coding	protein_coding
ENSG00000115084.15	ENST00000409106.5	SLC35F5	SLC35F5-202	protein_coding	nonsense_mediated_decay
ENSG00000115084.15	ENST00000420066.1	SLC35F5	SLC35F5-204	protein_coding	nonsense_mediated_decay
ENSG00000115084.15	ENST00000409342.1	SLC35F5	SLC35F5-203	protein_coding	protein_coding
ENSG00000244063.1	ENST00000435407.1	ENSG00000244063	ENST00000435407	lncRNA	lncRNA
ENSG00000228857.3	ENST00000689404.1	ACTR3-AS1	ACTR3-AS1-204	lncRNA	lncRNA
ENSG00000228857.3	ENST00000687580.1	ACTR3-AS1	ACTR3-AS1-203	lncRNA	lncRNA
ENSG00000270019.2	ENST00000602760.2	ENSG00000270019	ENST00000602760	lncRNA	lncRNA
ENSG00000115091.12	ENST00000263238.7	ACTR3	ACTR3-201	protein_coding	protein_coding
ENSG00000115091.12	ENST00000415792.5	ACTR3	ACTR3-202	protein_coding	protein_coding
ENSG00000115091.12	ENST00000446821.5	ACTR3	ACTR3-204	protein_coding	nonsense_mediated_decay
ENSG00000115091.12	ENST00000535589.3	ACTR3	ACTR3-208	protein_coding	protein_coding
ENSG00000234199.3	ENST00000663402.1	LINC01191	LINC01191-205	lncRNA	lncRNA
ENSG00000234199.3	ENST00000656323.1	LINC01191	LINC01191-202	lncRNA	lncRNA
ENSG00000234199.3	ENST00000658731.1	LINC01191	LINC01191-203	lncRNA	lncRNA
ENSG00000243179.1	ENST00000420161.1	ENSG00000243179	ENST00000420161	lncRNA	lncRNA
ENSG00000286513.1	ENST00000666258.1	ENSG00000286513	ENST00000666258	lncRNA	lncRNA
ENSG00000235242.1	ENST00000450325.1	ENSG00000235242	ENST00000450325	lncRNA	lncRNA
ENSG00000175497.17	ENST00000410059.6	DPP10	DPP10-205	protein_coding	protein_coding
ENSG00000175497.17	ENST00000409163.5	DPP10	DPP10-204	protein_coding	protein_coding
ENSG00000175497.17	ENST00000393147.6	DPP10	DPP10-203	protein_coding	protein_coding
ENSG00000175497.17	ENST00000310323.12	DPP10	DPP10-201	protein_coding	protein_coding
ENSG00000175497.17	ENST00000429914.5	DPP10	DPP10-207	protein_coding	nonsense_mediated_decay
ENSG00000231538.1	ENST00000417844.1	DPP10-AS3	DPP10-AS3-201	lncRNA	lncRNA
ENSG00000235717.1	ENST00000446992.1	DPP10-AS2	DPP10-AS2-201	lncRNA	lncRNA
ENSG00000286776.1	ENST00000664735.1	ENSG00000286776	ENST00000664735	lncRNA	lncRNA
ENSG00000235026.8	ENST00000664094.1	DPP10-AS1	DPP10-AS1-203	lncRNA	lncRNA
ENSG00000235026.8	ENST00000666436.1	DPP10-AS1	DPP10-AS1-206	lncRNA	lncRNA
ENSG00000287451.1	ENST00000668438.1	ENSG00000287451	ENST00000668438	lncRNA	lncRNA
ENSG00000286370.1	ENST00000658567.1	ENSG00000286370	ENST00000658567	lncRNA	lncRNA
ENSG00000238207.2	ENST00000656175.1	ENSG00000238207	ENST00000656175	lncRNA	lncRNA
ENSG00000238207.2	ENST00000457110.1	ENSG00000238207	ENST00000457110	lncRNA	lncRNA
ENSG00000088205.13	ENST00000263239.7	DDX18	DDX18-201	protein_coding	protein_coding
ENSG00000236255.2	ENST00000420330.1	ENSG00000236255	ENST00000420330	lncRNA	lncRNA
ENSG00000236255.2	ENST00000664381.1	ENSG00000236255	ENST00000664381	lncRNA	lncRNA
ENSG00000236255.2	ENST00000439955.1	ENSG00000236255	ENST00000439955	lncRNA	lncRNA
ENSG00000290590.1	ENST00000434708.1	ENSG00000290590	ENST00000434708	lncRNA	lncRNA
ENSG00000125633.11	ENST00000319432.9	CCDC93	CCDC93-201	protein_coding	protein_coding
ENSG00000125633.11	ENST00000376300.7	CCDC93	CCDC93-202	protein_coding	protein_coding
ENSG00000125633.11	ENST00000437999.5	CCDC93	CCDC93-203	protein_coding	nonsense_mediated_decay
ENSG00000235066.7	ENST00000585381.3	ENSG00000235066	ENST00000585381	lncRNA	lncRNA
ENSG00000235066.7	ENST00000627670.3	ENSG00000235066	ENST00000627670	lncRNA	lncRNA
ENSG00000235066.7	ENST00000588042.1	ENSG00000235066	ENST00000588042	lncRNA	lncRNA
ENSG00000235066.7	ENST00000588733.1	ENSG00000235066	ENST00000588733	lncRNA	lncRNA
ENSG00000272895.1	ENST00000591103.1	ENSG00000272895	ENST00000591103	lncRNA	lncRNA
ENSG00000125629.16	ENST00000411929.5	INSIG2	INSIG2-202	protein_coding	nonsense_mediated_decay
ENSG00000125629.16	ENST00000245787.9	INSIG2	INSIG2-201	protein_coding	protein_coding
ENSG00000226856.9	ENST00000648779.1	THORLNC	THORLNC-205	lncRNA	lncRNA
ENSG00000226856.9	ENST00000669120.3	THORLNC	THORLNC-207	lncRNA	lncRNA
ENSG00000226856.9	ENST00000647942.1	THORLNC	THORLNC-204	lncRNA	lncRNA
ENSG00000258910.3	ENST00000557729.2	LINC01956	LINC01956-201	lncRNA	lncRNA
ENSG00000258910.3	ENST00000584273.1	LINC01956	LINC01956-202	lncRNA	lncRNA
ENSG00000163064.7	ENST00000295206.7	EN1	EN1-201	protein_coding	protein_coding
ENSG00000019169.11	ENST00000327097.5	MARCO	MARCO-201	protein_coding	protein_coding
ENSG00000259094.1	ENST00000556770.1	ENSG00000259094	ENST00000556770	lncRNA	lncRNA
ENSG00000144119.4	ENST00000272520.4	C1QL2	C1QL2-201	protein_coding	protein_coding
ENSG00000115107.20	ENST00000393106.6	STEAP3	STEAP3-201	protein_coding	protein_coding
ENSG00000115107.20	ENST00000393110.7	STEAP3	STEAP3-203	protein_coding	protein_coding
ENSG00000115107.20	ENST00000409811.5	STEAP3	STEAP3-204	protein_coding	protein_coding
ENSG00000115107.20	ENST00000393107.2	STEAP3	STEAP3-202	protein_coding	protein_coding
ENSG00000229867.2	ENST00000654197.1	STEAP3-AS1	STEAP3-AS1-202	lncRNA	lncRNA
ENSG00000186132.15	ENST00000409466.6	C2orf76	C2orf76-202	protein_coding	protein_coding
ENSG00000186132.15	ENST00000334816.12	C2orf76	C2orf76-201	protein_coding	protein_coding
ENSG00000186132.15	ENST00000409877.5	C2orf76	C2orf76-204	protein_coding	protein_coding
ENSG00000186132.15	ENST00000409523.1	C2orf76	C2orf76-203	protein_coding	protein_coding
ENSG00000155368.18	ENST00000535757.5	DBI	DBI-209	protein_coding	protein_coding
ENSG00000155368.18	ENST00000535617.5	DBI	DBI-208	protein_coding	protein_coding
ENSG00000155368.18	ENST00000627093.2	DBI	DBI-210	protein_coding	protein_coding
ENSG00000155368.18	ENST00000355857.8	DBI	DBI-202	protein_coding	protein_coding
ENSG00000155368.18	ENST00000409094.5	DBI	DBI-204	protein_coding	protein_coding
ENSG00000155368.18	ENST00000311521.8	DBI	DBI-201	protein_coding	protein_coding
ENSG00000155368.18	ENST00000627305.2	DBI	DBI-211	protein_coding	protein_coding
ENSG00000155368.18	ENST00000393103.2	DBI	DBI-203	protein_coding	protein_coding
ENSG00000171227.7	ENST00000409826.1	TMEM37	TMEM37-202	protein_coding	protein_coding
ENSG00000171227.7	ENST00000306406.5	TMEM37	TMEM37-201	protein_coding	protein_coding
ENSG00000080293.10	ENST00000019103.8	SCTR	SCTR-201	protein_coding	protein_coding
ENSG00000231013.2	ENST00000457436.2	SCTR-AS1	SCTR-AS1-202	lncRNA	lncRNA
ENSG00000163075.13	ENST00000295220.10	CFAP221	CFAP221-201	protein_coding	nonsense_mediated_decay
ENSG00000163075.13	ENST00000463985.6	CFAP221	CFAP221-207	protein_coding	nonsense_mediated_decay
ENSG00000163075.13	ENST00000413057.6	CFAP221	CFAP221-202	protein_coding	nonsense_mediated_decay
ENSG00000163075.13	ENST00000413369.8	CFAP221	CFAP221-203	protein_coding	protein_coding
ENSG00000163075.13	ENST00000594033.5	CFAP221	CFAP221-211	protein_coding	nonsense_mediated_decay
ENSG00000163075.13	ENST00000598644.5	CFAP221	CFAP221-215	protein_coding	protein_coding
ENSG00000163075.13	ENST00000600951.1	CFAP221	CFAP221-217	protein_coding	nonsense_mediated_decay
ENSG00000144120.13	ENST00000401466.5	TMEM177	TMEM177-202	protein_coding	protein_coding
ENSG00000144120.13	ENST00000424086.5	TMEM177	TMEM177-204	protein_coding	protein_coding
ENSG00000144120.13	ENST00000272521.7	TMEM177	TMEM177-201	protein_coding	protein_coding
ENSG00000144120.13	ENST00000409951.1	TMEM177	TMEM177-203	protein_coding	protein_coding
ENSG00000088179.9	ENST00000263708.7	PTPN4	PTPN4-201	protein_coding	protein_coding
ENSG00000088179.9	ENST00000433888.5	PTPN4	PTPN4-205	protein_coding	nonsense_mediated_decay
ENSG00000088179.9	ENST00000430976.5	PTPN4	PTPN4-203	protein_coding	nonsense_mediated_decay
ENSG00000115109.14	ENST00000443902.6	EPB41L5	EPB41L5-204	protein_coding	protein_coding
ENSG00000115109.14	ENST00000263713.10	EPB41L5	EPB41L5-201	protein_coding	protein_coding
ENSG00000115109.14	ENST00000331393.8	EPB41L5	EPB41L5-202	protein_coding	protein_coding
ENSG00000115109.14	ENST00000443124.5	EPB41L5	EPB41L5-203	protein_coding	protein_coding
ENSG00000115109.14	ENST00000452780.1	EPB41L5	EPB41L5-205	protein_coding	protein_coding
ENSG00000224789.1	ENST00000455707.1	ENSG00000224789	ENST00000455707	lncRNA	lncRNA
ENSG00000226479.4	ENST00000426077.3	TMEM185B	TMEM185B-201	protein_coding	protein_coding
ENSG00000144118.14	ENST00000420510.5	RALB	RALB-203	protein_coding	protein_coding
ENSG00000144118.14	ENST00000431732.5	RALB	RALB-204	protein_coding	nonsense_mediated_decay
ENSG00000144118.14	ENST00000272519.10	RALB	RALB-201	protein_coding	protein_coding
ENSG00000144118.14	ENST00000631312.2	RALB	RALB-208	protein_coding	protein_coding
ENSG00000289091.2	ENST00000689405.2	ENSG00000289091	ENST00000689405	lncRNA	lncRNA
ENSG00000235840.1	ENST00000437837.1	ENSG00000235840	ENST00000437837	lncRNA	lncRNA
ENSG00000163083.6	ENST00000295228.4	INHBB	INHBB-201	protein_coding	protein_coding
ENSG00000237614.3	ENST00000655876.1	ENSG00000237614	ENST00000655876	lncRNA	lncRNA
ENSG00000232140.2	ENST00000667989.1	ENSG00000232140	ENST00000667989	lncRNA	lncRNA
ENSG00000229774.1	ENST00000421820.1	ENSG00000229774	ENST00000421820	lncRNA	lncRNA
ENSG00000074047.22	ENST00000361492.9	GLI2	GLI2-203	protein_coding	protein_coding
ENSG00000074047.22	ENST00000341310.10	GLI2	GLI2-201	protein_coding	nonsense_mediated_decay
ENSG00000074047.22	ENST00000438299.5	GLI2	GLI2-207	protein_coding	nonsense_mediated_decay
ENSG00000074047.22	ENST00000445186.5	GLI2	GLI2-208	protein_coding	nonsense_mediated_decay
ENSG00000074047.22	ENST00000452692.5	GLI2	GLI2-210	protein_coding	nonsense_mediated_decay
ENSG00000074047.22	ENST00000437950.5	GLI2	GLI2-206	protein_coding	nonsense_mediated_decay
ENSG00000074047.22	ENST00000452319.6	GLI2	GLI2-209	protein_coding	protein_coding
ENSG00000074047.22	ENST00000433812.1	GLI2	GLI2-205	protein_coding	nonsense_mediated_decay
ENSG00000271709.1	ENST00000603720.1	ENSG00000271709	ENST00000603720	lncRNA	lncRNA
ENSG00000234455.1	ENST00000441053.1	ENSG00000234455	ENST00000441053	lncRNA	lncRNA
ENSG00000236145.1	ENST00000432984.1	ENSG00000236145	ENST00000432984	lncRNA	lncRNA
ENSG00000115112.8	ENST00000263707.6	TFCP2L1	TFCP2L1-201	protein_coding	protein_coding
ENSG00000074054.21	ENST00000455322.7	CLASP1	CLASP1-207	protein_coding	protein_coding
ENSG00000074054.21	ENST00000409078.8	CLASP1	CLASP1-202	protein_coding	protein_coding
ENSG00000074054.21	ENST00000696935.1	CLASP1	CLASP1-215	protein_coding	protein_coding
ENSG00000074054.21	ENST00000263710.8	CLASP1	CLASP1-201	protein_coding	protein_coding
ENSG00000074054.21	ENST00000541377.5	CLASP1	CLASP1-214	protein_coding	protein_coding
ENSG00000074054.21	ENST00000700754.1	CLASP1	CLASP1-216	protein_coding	protein_coding
ENSG00000074054.21	ENST00000700755.1	CLASP1	CLASP1-217	protein_coding	protein_coding
ENSG00000265451.1	ENST00000577914.1	CLASP1-AS1	CLASP1-AS1-201	lncRNA	lncRNA
ENSG00000236859.8	ENST00000667483.1	NIFK-AS1	NIFK-AS1-211	lncRNA	lncRNA
ENSG00000236859.8	ENST00000669018.1	NIFK-AS1	NIFK-AS1-213	lncRNA	lncRNA
ENSG00000155438.12	ENST00000285814.9	NIFK	NIFK-201	protein_coding	protein_coding
ENSG00000211460.12	ENST00000536142.5	TSN	TSN-212	protein_coding	protein_coding
ENSG00000211460.12	ENST00000389682.8	TSN	TSN-201	protein_coding	protein_coding
ENSG00000211460.12	ENST00000467324.5	TSN	TSN-204	protein_coding	nonsense_mediated_decay
ENSG00000211460.12	ENST00000490717.5	TSN	TSN-209	protein_coding	nonsense_mediated_decay
ENSG00000211460.12	ENST00000478165.5	TSN	TSN-205	protein_coding	nonsense_mediated_decay
ENSG00000211460.12	ENST00000490104.5	TSN	TSN-208	protein_coding	nonsense_mediated_decay
ENSG00000211460.12	ENST00000409193.1	TSN	TSN-202	protein_coding	protein_coding
ENSG00000224655.7	ENST00000651479.1	LINC01823	LINC01823-205	lncRNA	lncRNA
ENSG00000224655.7	ENST00000668260.1	LINC01823	LINC01823-217	lncRNA	lncRNA
ENSG00000224655.7	ENST00000664416.1	LINC01823	LINC01823-215	lncRNA	lncRNA
ENSG00000224655.7	ENST00000435895.5	LINC01823	LINC01823-203	lncRNA	lncRNA
ENSG00000224655.7	ENST00000657005.1	LINC01823	LINC01823-210	lncRNA	lncRNA
ENSG00000286481.2	ENST00000657880.1	ENSG00000286481	ENST00000657880	lncRNA	lncRNA
ENSG00000286481.2	ENST00000655733.1	ENSG00000286481	ENST00000655733	lncRNA	lncRNA
ENSG00000287871.1	ENST00000654765.1	ENSG00000287871	ENST00000654765	lncRNA	lncRNA
ENSG00000237856.1	ENST00000435441.1	ENSG00000237856	ENST00000435441	lncRNA	lncRNA
ENSG00000232740.1	ENST00000432894.1	LINC01826	LINC01826-201	lncRNA	lncRNA
ENSG00000287854.1	ENST00000668625.1	ENSG00000287854	ENST00000668625	lncRNA	lncRNA
ENSG00000226708.1	ENST00000451749.1	ENSG00000226708	ENST00000451749	lncRNA	lncRNA
ENSG00000228400.2	ENST00000438816.2	CNTNAP5-DT	CNTNAP5-DT-201	lncRNA	lncRNA
ENSG00000155052.15	ENST00000431078.1	CNTNAP5	CNTNAP5-202	protein_coding	protein_coding
ENSG00000155052.15	ENST00000682447.1	CNTNAP5	CNTNAP5-204	protein_coding	protein_coding
ENSG00000286384.1	ENST00000667791.1	ENSG00000286384	ENST00000667791	lncRNA	lncRNA
ENSG00000286206.1	ENST00000651223.1	ENSG00000286206	ENST00000651223	lncRNA	lncRNA
ENSG00000235491.1	ENST00000430692.1	LINC01889	LINC01889-201	lncRNA	lncRNA
ENSG00000226813.3	ENST00000659902.1	LINC01941	LINC01941-202	lncRNA	lncRNA
ENSG00000226813.3	ENST00000455174.2	LINC01941	LINC01941-201	lncRNA	lncRNA
ENSG00000286515.1	ENST00000658792.1	ENSG00000286515	ENST00000658792	lncRNA	lncRNA
ENSG00000290113.1	ENST00000703015.1	ENSG00000290113	ENST00000703015	lncRNA	lncRNA
ENSG00000235774.2	ENST00000419223.2	ENSG00000235774	ENST00000419223	lncRNA	lncRNA
ENSG00000288524.1	ENST00000673906.1	ENSG00000288524	ENST00000673906	lncRNA	lncRNA
ENSG00000136732.16	ENST00000259254.9	GYPC	GYPC-201	protein_coding	protein_coding
ENSG00000136732.16	ENST00000409836.3	GYPC	GYPC-203	protein_coding	protein_coding
ENSG00000136732.16	ENST00000356887.12	GYPC	GYPC-202	protein_coding	protein_coding
ENSG00000237524.11	ENST00000643416.1	TEX51	TEX51-211	protein_coding	protein_coding
ENSG00000237524.11	ENST00000568484.6	TEX51	TEX51-207	protein_coding	protein_coding
ENSG00000237524.11	ENST00000636457.1	TEX51	TEX51-209	protein_coding	protein_coding
ENSG00000237524.11	ENST00000706944.1	TEX51	TEX51-212	protein_coding	protein_coding
ENSG00000237524.11	ENST00000706945.1	TEX51	TEX51-213	protein_coding	protein_coding
ENSG00000237524.11	ENST00000458326.5	TEX51	TEX51-206	protein_coding	nonsense_mediated_decay
ENSG00000237524.11	ENST00000450035.5	TEX51	TEX51-204	protein_coding	protein_coding
ENSG00000260634.2	ENST00000567613.2	ENSG00000260634	ENST00000567613	lncRNA	lncRNA
ENSG00000286971.1	ENST00000659964.1	ENSG00000286971	ENST00000659964	lncRNA	lncRNA
ENSG00000260163.1	ENST00000564121.1	ENSG00000260163	ENST00000564121	lncRNA	lncRNA
ENSG00000136717.15	ENST00000376113.6	BIN1	BIN1-208	protein_coding	protein_coding
ENSG00000136717.15	ENST00000259238.8	BIN1	BIN1-201	protein_coding	protein_coding
ENSG00000136717.15	ENST00000346226.7	BIN1	BIN1-203	protein_coding	protein_coding
ENSG00000136717.15	ENST00000348750.8	BIN1	BIN1-204	protein_coding	protein_coding
ENSG00000136717.15	ENST00000351659.7	BIN1	BIN1-205	protein_coding	protein_coding
ENSG00000136717.15	ENST00000357970.7	BIN1	BIN1-207	protein_coding	protein_coding
ENSG00000136717.15	ENST00000393040.7	BIN1	BIN1-209	protein_coding	protein_coding
ENSG00000136717.15	ENST00000393041.7	BIN1	BIN1-210	protein_coding	protein_coding
ENSG00000136717.15	ENST00000316724.10	BIN1	BIN1-202	protein_coding	protein_coding
ENSG00000136717.15	ENST00000352848.8	BIN1	BIN1-206	protein_coding	protein_coding
ENSG00000136717.15	ENST00000409400.1	BIN1	BIN1-211	protein_coding	protein_coding
ENSG00000286400.1	ENST00000668172.1	ENSG00000286400	ENST00000668172	lncRNA	lncRNA
ENSG00000186684.14	ENST00000664447.2	CYP27C1	CYP27C1-203	protein_coding	protein_coding
ENSG00000186684.14	ENST00000335247.11	CYP27C1	CYP27C1-201	protein_coding	protein_coding
ENSG00000186684.14	ENST00000409327.2	CYP27C1	CYP27C1-202	protein_coding	protein_coding
ENSG00000163161.14	ENST00000285398.7	ERCC3	ERCC3-201	protein_coding	protein_coding
ENSG00000163161.14	ENST00000426778.5	ERCC3	ERCC3-202	protein_coding	nonsense_mediated_decay
ENSG00000163161.14	ENST00000647169.1	ERCC3	ERCC3-220	protein_coding	protein_coding
ENSG00000163161.14	ENST00000445889.5	ERCC3	ERCC3-203	protein_coding	nonsense_mediated_decay
ENSG00000163161.14	ENST00000645233.1	ERCC3	ERCC3-214	protein_coding	nonsense_mediated_decay
ENSG00000163161.14	ENST00000646654.1	ERCC3	ERCC3-219	protein_coding	nonsense_mediated_decay
ENSG00000163161.14	ENST00000645736.1	ERCC3	ERCC3-217	protein_coding	nonsense_mediated_decay
ENSG00000163161.14	ENST00000645467.1	ERCC3	ERCC3-215	protein_coding	nonsense_mediated_decay
ENSG00000163161.14	ENST00000644317.1	ERCC3	ERCC3-213	protein_coding	nonsense_mediated_decay
ENSG00000163161.14	ENST00000645504.1	ERCC3	ERCC3-216	protein_coding	nonsense_mediated_decay
ENSG00000163161.14	ENST00000642308.1	ERCC3	ERCC3-210	protein_coding	nonsense_mediated_decay
ENSG00000286145.2	ENST00000655875.1	ENSG00000286145	ENST00000655875	lncRNA	lncRNA
ENSG00000286145.2	ENST00000651019.1	ENSG00000286145	ENST00000651019	lncRNA	lncRNA
ENSG00000169967.17	ENST00000682094.1	MAP3K2	MAP3K2-203	protein_coding	protein_coding
ENSG00000169967.17	ENST00000409947.5	MAP3K2	MAP3K2-202	protein_coding	protein_coding
ENSG00000169967.17	ENST00000344908.9	MAP3K2	MAP3K2-201	protein_coding	protein_coding
ENSG00000236682.4	ENST00000685635.1	MAP3K2-DT	MAP3K2-DT-205	lncRNA	lncRNA
ENSG00000236682.4	ENST00000433673.2	MAP3K2-DT	MAP3K2-DT-201	lncRNA	lncRNA
ENSG00000236682.4	ENST00000688447.1	MAP3K2-DT	MAP3K2-DT-206	lncRNA	lncRNA
ENSG00000236682.4	ENST00000685004.2	MAP3K2-DT	MAP3K2-DT-204	lncRNA	lncRNA
ENSG00000287742.1	ENST00000657275.1	ENSG00000287742	ENST00000657275	lncRNA	lncRNA
ENSG00000115718.18	ENST00000419985.5	PROC	PROC-204	protein_coding	nonsense_mediated_decay
ENSG00000115718.18	ENST00000234071.8	PROC	PROC-201	protein_coding	protein_coding
ENSG00000115718.18	ENST00000431364.1	PROC	PROC-207	protein_coding	nonsense_mediated_decay
ENSG00000115718.18	ENST00000409048.1	PROC	PROC-203	protein_coding	protein_coding
ENSG00000163166.15	ENST00000412979.1	IWS1	IWS1-203	protein_coding	nonsense_mediated_decay
